NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-05-16;Dona;30 a 39;No;10;485;1;0;0;7;1;0;10;0;12;0;463;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;30 a 39;Si;0;8;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;40 a 49;No;12;647;1;0;0;14;0;0;11;1;9;0;606;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;40 a 49;Si;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;50 a 59;No;12;629;1;1;0;43;11;0;12;0;18;0;592;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;50 a 59;Si;2;17;0;0;0;1;0;0;2;0;2;0;14;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;60 a 69;No;6;367;1;0;0;57;15;0;6;0;8;0;345;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;60 a 69;Si;0;23;0;0;0;6;1;0;0;0;0;0;18;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;70 a 79;No;8;199;0;0;0;64;14;1;8;0;8;0;183;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;70 a 79;Si;3;74;0;1;0;18;0;0;3;0;3;0;59;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;80 o més;No;10;218;5;2;0;76;3;5;8;2;6;2;187;5;0;0
CATALUNYA;GLOBAL;2020-05-16;Dona;80 o més;Si;14;572;1;4;0;124;0;10;14;0;14;0;413;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;0 a 9;No;1;49;1;0;0;2;0;0;1;0;1;0;49;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;0 a 9;Si;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;10 a 19;No;0;41;0;0;0;3;0;0;0;0;1;0;40;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;20 a 29;No;4;155;0;0;0;2;1;0;4;0;7;0;144;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;20 a 29;Si;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;30 a 39;No;8;224;1;0;0;11;5;0;8;0;11;0;218;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;30 a 39;Si;1;9;1;0;0;0;0;0;1;0;1;0;9;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;40 a 49;No;3;331;0;2;0;46;12;0;3;0;4;0;313;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;40 a 49;Si;0;20;0;0;0;1;0;0;0;0;0;0;16;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;50 a 59;No;4;338;0;4;2;88;32;0;4;0;3;0;322;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;50 a 59;Si;1;24;0;0;0;8;1;0;1;0;2;0;20;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;60 a 69;No;2;221;1;4;0;159;69;0;2;0;2;0;207;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;60 a 69;Si;1;33;0;1;0;13;3;0;1;0;1;0;27;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;70 a 79;No;3;210;1;3;0;136;41;1;3;0;3;0;189;1;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;70 a 79;Si;0;58;0;0;0;22;2;0;0;0;0;0;53;0;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;80 o més;No;1;198;3;4;0;76;4;6;1;0;3;0;180;3;0;0
CATALUNYA;GLOBAL;2020-05-16;Home;80 o més;Si;2;155;0;0;0;51;0;2;2;0;2;0;120;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Altres;N/A;--;4;65;0;4;0;44;12;0;4;0;3;0;60;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;0 a 9;No;1;78;0;0;0;2;1;0;1;0;0;0;78;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;10 a 19;No;5;102;0;0;0;3;0;0;5;0;4;0;98;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;10 a 19;Si;0;14;0;0;0;0;0;0;0;0;0;0;14;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;20 a 29;No;13;512;2;3;0;7;0;0;13;0;11;0;454;2;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;30 a 39;No;17;708;3;1;1;7;1;0;17;0;20;0;627;3;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;30 a 39;Si;0;6;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;40 a 49;No;26;999;1;1;0;17;0;0;26;0;27;0;891;1;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;40 a 49;Si;0;17;0;0;0;0;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;50 a 59;No;22;881;0;5;1;41;11;0;22;0;19;0;789;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;50 a 59;Si;0;24;0;0;0;1;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;60 a 69;No;11;583;2;3;1;60;16;1;11;0;9;0;528;2;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;60 a 69;Si;0;32;0;0;0;6;1;0;0;0;0;0;23;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;70 a 79;No;3;356;0;5;0;69;13;2;3;0;3;0;341;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;70 a 79;Si;2;80;0;3;0;16;0;2;2;0;2;0;54;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;80 o més;No;6;330;6;3;0;78;3;5;5;1;5;1;302;6;0;0
CATALUNYA;GLOBAL;2020-05-15;Dona;80 o més;Si;34;712;2;7;0;124;0;10;34;0;36;0;469;2;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;0 a 9;No;2;95;0;0;0;2;0;0;2;0;1;0;95;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;0 a 9;Si;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;10 a 19;No;4;107;0;1;0;2;0;0;4;0;3;0;104;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;10 a 19;Si;0;35;0;0;0;0;0;0;0;0;0;0;35;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;20 a 29;No;4;217;1;0;0;2;1;0;4;0;7;0;207;1;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;20 a 29;Si;0;7;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;30 a 39;No;4;356;0;0;1;12;5;0;4;0;4;0;332;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;30 a 39;Si;0;11;0;0;0;0;0;0;0;0;0;0;9;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;40 a 49;No;13;499;1;3;1;43;12;1;12;1;20;0;466;1;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;40 a 49;Si;2;16;0;0;0;1;0;0;2;0;2;0;8;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;50 a 59;No;10;576;2;2;0;88;32;0;10;0;10;0;532;1;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;50 a 59;Si;1;28;0;0;0;8;1;0;1;0;0;0;16;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;60 a 69;No;9;446;0;6;0;157;70;1;9;0;9;0;393;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;60 a 69;Si;1;43;0;2;0;13;3;0;1;0;1;0;29;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;70 a 79;No;5;364;2;6;0;135;42;2;5;0;4;0;335;2;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;70 a 79;Si;0;71;0;0;0;22;2;1;0;0;0;0;46;0;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;80 o més;No;7;292;5;7;0;76;5;7;6;1;5;1;274;5;0;0
CATALUNYA;GLOBAL;2020-05-15;Home;80 o més;Si;6;207;0;5;0;56;0;7;6;0;5;0;134;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Altres;N/A;--;4;80;0;3;0;44;11;0;4;0;2;0;75;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;0 a 9;No;2;34;0;0;0;2;1;0;2;0;1;0;34;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;0 a 9;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;10 a 19;No;0;64;0;0;0;3;0;0;0;0;1;0;62;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;10 a 19;Si;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;20 a 29;No;9;554;0;1;0;9;0;0;9;0;9;0;490;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;20 a 29;Si;0;12;0;0;0;0;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;30 a 39;No;14;701;1;2;0;9;0;0;14;0;7;0;639;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;30 a 39;Si;2;12;0;0;0;0;0;0;2;0;1;0;12;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;40 a 49;No;17;972;1;2;0;16;0;0;17;0;11;0;871;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;40 a 49;Si;0;18;0;0;0;0;0;0;0;0;0;0;12;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;50 a 59;No;18;907;0;3;1;42;9;0;17;1;12;0;808;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;50 a 59;Si;2;29;0;0;0;1;0;1;2;0;1;0;24;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;60 a 69;No;10;523;1;4;0;60;16;0;8;2;7;1;462;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;60 a 69;Si;0;37;0;3;0;8;1;0;0;0;0;0;27;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;70 a 79;No;6;266;0;4;0;71;12;2;6;0;4;0;239;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;70 a 79;Si;2;86;0;0;0;16;0;0;2;0;2;0;51;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;80 o més;No;7;331;3;3;0;82;4;2;6;1;4;1;305;3;0;0
CATALUNYA;GLOBAL;2020-05-14;Dona;80 o més;Si;38;818;0;9;0;137;0;13;38;0;30;0;540;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;0 a 9;No;2;49;1;0;0;2;0;0;2;0;4;0;48;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;0 a 9;Si;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;10 a 19;No;1;60;0;0;0;2;0;0;1;0;2;0;58;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;10 a 19;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;20 a 29;No;7;204;0;0;0;2;1;0;7;0;4;0;182;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;20 a 29;Si;0;17;0;0;0;0;0;0;0;0;0;0;12;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;30 a 39;No;8;349;0;0;0;11;4;0;8;0;11;0;325;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;30 a 39;Si;2;24;0;0;0;0;0;0;2;0;2;0;19;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;40 a 49;No;12;539;1;5;1;48;13;0;10;2;7;0;505;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;40 a 49;Si;2;56;0;0;0;2;0;0;2;0;1;0;47;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;50 a 59;No;3;562;1;3;0;98;33;1;3;0;4;0;509;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;50 a 59;Si;4;35;0;1;0;7;1;0;4;0;3;0;29;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;60 a 69;No;7;431;0;1;1;164;73;1;7;0;7;0;382;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;60 a 69;Si;0;42;0;0;0;13;3;0;0;0;0;0;31;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;70 a 79;No;4;397;1;8;4;142;45;1;4;0;3;0;360;1;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;70 a 79;Si;2;73;0;1;0;26;2;1;2;0;2;0;48;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;80 o més;No;5;327;0;4;0;81;5;5;5;0;2;0;298;0;0;0
CATALUNYA;GLOBAL;2020-05-14;Home;80 o més;Si;11;213;0;5;0;62;0;0;11;0;11;0;152;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Altres;N/A;--;3;99;0;1;0;47;12;0;3;0;2;0;89;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;0 a 9;No;1;62;0;0;0;3;1;0;1;0;1;0;62;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;10 a 19;No;4;95;0;1;0;3;0;0;4;0;4;0;95;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;20 a 29;No;11;481;0;3;0;8;0;0;11;0;11;0;431;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;20 a 29;Si;0;5;0;0;0;0;0;0;0;0;1;0;5;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;30 a 39;No;12;675;3;2;0;8;0;0;11;1;8;1;611;3;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;30 a 39;Si;1;9;0;0;0;0;0;0;1;0;1;0;8;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;40 a 49;No;26;869;0;2;1;20;0;0;26;0;24;0;781;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;40 a 49;Si;3;25;1;0;0;1;0;0;3;0;1;0;21;1;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;50 a 59;No;21;863;1;4;0;43;11;0;20;1;18;0;756;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;50 a 59;Si;1;45;0;0;0;1;0;0;1;0;1;0;33;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;60 a 69;No;8;493;3;4;0;65;17;1;7;1;4;0;453;3;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;60 a 69;Si;1;55;0;0;0;6;1;0;1;0;1;0;40;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;70 a 79;No;3;237;2;1;3;75;13;2;2;1;2;1;211;2;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;70 a 79;Si;3;122;1;0;0;19;0;2;3;0;2;0;78;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;80 o més;No;7;266;4;6;2;98;4;4;7;0;6;0;218;4;0;0
CATALUNYA;GLOBAL;2020-05-13;Dona;80 o més;Si;42;1001;1;7;0;142;0;12;41;1;30;1;531;1;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;0 a 9;No;6;72;0;0;0;2;0;0;6;0;6;0;71;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;0 a 9;Si;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;10 a 19;No;4;86;0;0;0;2;0;0;4;0;4;0;86;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;10 a 19;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;20 a 29;No;11;186;1;0;0;6;1;0;11;0;8;0;175;1;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;20 a 29;Si;0;19;0;0;0;0;0;0;0;0;0;0;14;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;30 a 39;No;6;244;0;2;0;14;4;0;6;0;1;0;220;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;30 a 39;Si;1;8;0;0;0;0;0;0;1;0;1;0;5;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;40 a 49;No;10;371;1;6;0;46;14;1;9;1;5;0;323;1;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;40 a 49;Si;1;29;0;0;0;3;0;0;1;0;1;0;25;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;50 a 59;No;5;421;2;6;0;109;37;1;4;1;6;1;368;2;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;50 a 59;Si;0;51;0;0;0;6;1;0;0;0;0;0;41;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;60 a 69;No;6;417;3;5;0;174;81;3;5;1;4;1;368;3;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;60 a 69;Si;3;61;0;0;0;14;3;0;3;0;3;0;42;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;70 a 79;No;3;313;4;9;1;152;46;0;2;1;2;1;276;4;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;70 a 79;Si;3;75;0;0;0;25;1;1;3;0;3;0;38;0;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;80 o més;No;5;242;3;5;1;96;6;5;5;0;4;0;216;3;0;0
CATALUNYA;GLOBAL;2020-05-13;Home;80 o més;Si;5;266;0;0;0;67;0;1;4;1;3;0;151;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Altres;N/A;--;1;96;0;4;0;48;13;1;1;0;1;0;93;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;0 a 9;No;1;47;0;0;0;2;1;0;1;0;1;0;47;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;10 a 19;No;3;57;1;1;0;3;0;0;2;1;1;1;55;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;20 a 29;No;13;441;1;3;0;9;0;0;12;1;5;1;383;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;20 a 29;Si;1;8;0;0;0;0;0;0;1;0;1;0;8;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;30 a 39;No;15;639;0;0;0;9;0;0;14;1;18;0;576;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;30 a 39;Si;0;9;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;40 a 49;No;22;842;2;1;0;21;1;0;21;1;15;1;745;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;40 a 49;Si;1;22;0;0;0;1;0;0;1;0;1;0;16;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;50 a 59;No;26;847;1;1;0;46;12;0;26;0;18;0;728;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;50 a 59;Si;2;30;0;0;0;1;0;0;2;0;2;0;24;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;60 a 69;No;11;449;3;4;1;68;19;0;10;1;11;1;403;3;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;60 a 69;Si;1;45;0;0;0;6;1;0;1;0;1;0;31;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;70 a 79;No;8;283;2;7;1;75;15;2;8;0;7;0;260;2;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;70 a 79;Si;2;102;0;1;0;21;0;1;2;0;2;0;67;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;80 o més;No;6;322;3;10;0;99;3;7;6;0;6;0;270;3;0;0
CATALUNYA;GLOBAL;2020-05-12;Dona;80 o més;Si;35;909;3;2;0;156;0;10;34;1;23;1;606;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;0 a 9;No;1;63;0;0;0;2;0;0;1;0;0;0;60;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;0 a 9;Si;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;10 a 19;No;1;87;1;0;0;2;1;0;1;0;1;0;81;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;10 a 19;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;20 a 29;No;5;155;0;0;0;10;1;0;5;0;3;0;141;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;20 a 29;Si;0;19;0;0;0;0;0;0;0;0;0;0;17;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;30 a 39;No;6;230;0;1;1;12;4;0;5;1;3;0;206;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;30 a 39;Si;0;11;0;0;0;0;0;0;0;0;0;0;9;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;40 a 49;No;12;349;0;2;1;43;14;0;12;0;7;0;308;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;40 a 49;Si;1;24;0;0;0;3;0;0;1;0;0;0;16;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;50 a 59;No;16;389;2;5;1;115;40;0;14;2;9;1;352;2;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;50 a 59;Si;3;47;0;1;0;6;1;0;3;0;2;0;33;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;60 a 69;No;5;423;4;8;1;188;84;4;5;0;3;0;376;4;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;60 a 69;Si;1;56;0;0;0;14;3;0;1;0;1;0;32;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;70 a 79;No;10;367;1;6;3;164;53;1;10;0;10;0;332;1;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;70 a 79;Si;2;81;0;1;0;28;1;0;2;0;2;0;51;0;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;80 o més;No;9;319;3;7;1;111;5;8;8;1;8;1;295;3;0;0
CATALUNYA;GLOBAL;2020-05-12;Home;80 o més;Si;10;267;1;8;0;73;0;6;10;0;6;0;172;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Altres;N/A;--;5;86;0;2;0;55;15;0;5;0;2;0;85;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;0 a 9;No;2;49;0;1;0;3;1;0;2;0;2;0;48;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;0 a 9;Si;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;10 a 19;No;5;75;0;0;0;3;0;0;5;0;3;0;73;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;10 a 19;Si;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;20 a 29;No;16;362;3;2;0;7;0;0;15;1;8;1;308;3;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;20 a 29;Si;0;8;0;0;0;0;0;0;0;0;0;0;8;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;30 a 39;No;19;549;4;1;0;12;1;0;19;0;12;0;480;4;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;30 a 39;Si;0;15;0;0;0;0;0;0;0;0;0;0;12;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;40 a 49;No;16;683;2;5;0;27;1;0;15;1;12;1;586;1;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;40 a 49;Si;1;41;0;0;0;1;0;0;1;0;2;0;39;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;50 a 59;No;23;722;2;3;0;53;14;0;23;0;11;0;599;2;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;50 a 59;Si;1;35;0;0;0;1;0;0;1;0;1;0;35;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;60 a 69;No;7;397;1;5;0;81;22;2;7;0;4;0;356;1;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;60 a 69;Si;1;34;0;0;0;8;1;0;1;0;1;0;25;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;70 a 79;No;2;251;4;3;0;79;17;2;2;0;4;0;229;4;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;70 a 79;Si;2;76;0;2;0;23;0;0;2;0;3;0;48;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;80 o més;No;3;285;7;5;1;101;5;4;3;0;4;1;250;6;0;0
CATALUNYA;GLOBAL;2020-05-11;Dona;80 o més;Si;20;670;3;7;0;169;0;25;20;0;16;0;357;3;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;0 a 9;No;3;73;1;1;0;2;0;0;3;0;1;0;72;1;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;0 a 9;Si;0;3;0;0;0;1;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;10 a 19;No;5;96;0;0;0;2;1;0;5;0;3;0;94;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;10 a 19;Si;0;22;0;0;0;0;0;0;0;0;0;0;22;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;20 a 29;No;8;146;4;1;0;12;1;0;8;0;7;1;129;3;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;20 a 29;Si;0;20;0;0;0;0;0;0;0;0;0;0;19;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;30 a 39;No;9;227;4;1;0;11;4;1;8;1;6;1;193;4;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;30 a 39;Si;0;34;0;0;0;0;0;0;0;0;0;0;31;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;40 a 49;No;19;382;3;3;0;48;15;0;18;1;17;1;341;3;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;40 a 49;Si;1;44;0;0;0;2;0;0;1;0;1;0;39;0;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;50 a 59;No;14;334;4;4;0;124;46;0;14;0;9;0;287;3;0;0
CATALUNYA;GLOBAL;2020-05-11;Home;50 a 59;Si;0;62;0;0;0;7;1;0;0;0;0;0;55;0;0;0
